Unnamed: 0.1,Unnamed: 0,city_8,location,num_moves,dist,azimuth,lat,lon,location_pair,level,location_pair_id,locations,country,loc2,loc1,URUN,ID,neighborhood_9
703,703,Accra,"('Kejetia', 'Kumasi', 'Ghana')",1,201.1069910222033,2.4511662843843216,-1.6245873,6.6997586,"('Accra', ('Kejetia', 'Kumasi', 'Ghana'))",1,351,"('Kejetia', 'Kumasi', 'Ghana')",Ghana,Kumasi,Kejetia,Urban,6,Old Fadama
704,704,Accra,"('Kete Krachi', 'Kete Krachi', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kete Krachi', 'Kete Krachi', 'Ghana'))",1,352,Accra,Ghana,Kete Krachi,Kete Krachi,Non-Urban,1,Old Fadama
705,705,Accra,"('Kete Krachi', 'Kete Krachi', 'Ghana')",1,251.1535275183025,1.4944444762875264,-0.0491399999999999,7.798442,"('Accra', ('Kete Krachi', 'Kete Krachi', 'Ghana'))",1,352,"('Kete Krachi', 'Kete Krachi', 'Ghana')",Ghana,Kete Krachi,Kete Krachi,Non-Urban,1,Old Fadama
706,706,Accra,"('Koforidua', 'Koforidua', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Koforidua', 'Koforidua', 'Ghana'))",1,353,Accra,Ghana,Koforidua,Koforidua,Urban,52,Madina
707,707,Accra,"('Koforidua', 'Koforidua', 'Ghana')",1,47.21986671610261,1.7921498875227388,-0.2614572,6.100333999999999,"('Accra', ('Koforidua', 'Koforidua', 'Ghana'))",1,353,"('Koforidua', 'Koforidua', 'Ghana')",Ghana,Koforidua,Koforidua,Urban,52,Madina
708,708,Accra,"('Kokomlemle', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kokomlemle', 'Accra', 'Ghana'))",1,354,Accra,Ghana,Accra,Kokomlemle,Urban,7,Madina
709,709,Accra,"('Kokomlemle', 'Accra', 'Ghana')",1,13.166296846047963,-1.9238263552940849,-0.2088731,5.5755147,"('Accra', ('Kokomlemle', 'Accra', 'Ghana'))",1,354,"('Kokomlemle', 'Accra', 'Ghana')",Ghana,Accra,Kokomlemle,Urban,7,Madina
710,710,Accra,"('Korle Gonno', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Korle Gonno', 'Accra', 'Ghana'))",1,355,Accra,Ghana,Accra,Korle Gonno,Urban,4,Old Fadama
711,711,Accra,"('Korle Gonno', 'Accra', 'Ghana')",1,1.9462542993039196,-1.946445232341316,-0.2289791,5.5326026,"('Accra', ('Korle Gonno', 'Accra', 'Ghana'))",1,355,"('Korle Gonno', 'Accra', 'Ghana')",Ghana,Accra,Korle Gonno,Urban,4,Old Fadama
712,712,Accra,"('Kpandai', 'Kpandai', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kpandai', 'Kpandai', 'Ghana'))",1,356,Accra,Ghana,Kpandai,Kpandai,Non-Urban,3,Old Fadama
713,713,Accra,"('Kpandai', 'Kpandai', 'Ghana')",1,325.2974589270165,1.4992377793927625,-0.0119852999999999,8.4635789,"('Accra', ('Kpandai', 'Kpandai', 'Ghana'))",1,356,"('Kpandai', 'Kpandai', 'Ghana')",Ghana,Kpandai,Kpandai,Non-Urban,3,Old Fadama
714,714,Accra,"('Kpando', 'Kpando', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kpando', 'Kpando', 'Ghana'))",1,357,Accra,Ghana,Kpando,Kpando,Non-Urban,2,Madina
715,715,Accra,"('Kpando', 'Kpando', 'Ghana')",1,154.58990871248412,1.234629483321681,0.2934791,6.9974727,"('Accra', ('Kpando', 'Kpando', 'Ghana'))",1,357,"('Kpando', 'Kpando', 'Ghana')",Ghana,Kpando,Kpando,Non-Urban,2,Madina
716,716,Accra,"('Kpassa', 'Kpassa', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kpassa', 'Kpassa', 'Ghana'))",1,358,Accra,Ghana,Kpassa,Kpassa,Non-Urban,2,Old Fadama
717,717,Accra,"('Kpassa', 'Kpassa', 'Ghana')",1,332.5698479333934,1.3930033329566551,0.3094664,8.4892994,"('Accra', ('Kpassa', 'Kpassa', 'Ghana'))",1,358,"('Kpassa', 'Kpassa', 'Ghana')",Ghana,Kpassa,Kpassa,Non-Urban,2,Old Fadama
718,718,Accra,"('Kponou', 'Lome', 'Togo')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kponou', 'Lome', 'Togo'))",1,359,Accra,Togo,Lome,Kponou,Urban,3,Madina
719,719,Accra,"('Kponou', 'Lome', 'Togo')",1,169.45726363337528,0.3206798340422361,1.2866753999999998,6.1663997,"('Accra', ('Kponou', 'Lome', 'Togo'))",1,359,"('Kponou', 'Lome', 'Togo')",Togo,Lome,Kponou,Urban,3,Madina
720,720,Accra,"('Kumasi', 'Kumasi', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kumasi', 'Kumasi', 'Ghana'))",1,360,Accra,Ghana,Kumasi,Kumasi,Urban,114,Madina
721,721,Accra,"('Kumasi', 'Kumasi', 'Ghana')",1,200.85622153161765,2.4513400969824155,-1.6230403999999998,6.698081,"('Accra', ('Kumasi', 'Kumasi', 'Ghana'))",1,360,"('Kumasi', 'Kumasi', 'Ghana')",Ghana,Kumasi,Kumasi,Urban,114,Madina
722,722,Accra,"('Kwamekrom', 'Kpando', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Kwamekrom', 'Kpando', 'Ghana'))",1,361,Accra,Ghana,Kpando,Kwamekrom,Non-Urban,4,Madina
723,723,Accra,"('Kwamekrom', 'Kpando', 'Ghana')",1,249.87633577697036,2.8080620366678746,-2.3028927,6.4217821,"('Accra', ('Kwamekrom', 'Kpando', 'Ghana'))",1,361,"('Kwamekrom', 'Kpando', 'Ghana')",Ghana,Kpando,Kwamekrom,Non-Urban,4,Madina
724,724,Accra,"('Lagos Street', 'Lagos', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Lagos Street', 'Lagos', 'Nigeria'))",1,362,Accra,Nigeria,Lagos,Lagos Street,Urban,1,Madina
725,725,Accra,"('Lagos Street', 'Lagos', 'Nigeria')",1,402.5584030283161,0.2231027761260084,3.3825405,6.4874915,"('Accra', ('Lagos Street', 'Lagos', 'Nigeria'))",1,362,"('Lagos Street', 'Lagos', 'Nigeria')",Nigeria,Lagos,Lagos Street,Urban,1,Madina
726,726,Accra,"('Lapaz', 'Mallam', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Lapaz', 'Mallam', 'Ghana'))",1,363,Accra,Ghana,Mallam,Lapaz,Urban,1,Old Fadama
727,727,Accra,"('Lapaz', 'Mallam', 'Ghana')",1,7.125813572601047,1.9889436870356128,-0.24869,5.6073648,"('Accra', ('Lapaz', 'Mallam', 'Ghana'))",1,363,"('Lapaz', 'Mallam', 'Ghana')",Ghana,Mallam,Lapaz,Urban,1,Old Fadama
728,728,Accra,"('Larteh', 'Koforidua', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Larteh', 'Koforidua', 'Ghana'))",1,364,Accra,Ghana,Koforidua,Larteh,Non-Urban,4,Madina
729,729,Accra,"('Larteh', 'Koforidua', 'Ghana')",1,30.206157383516864,1.2005513498717444,-0.0688571,5.939456,"('Accra', ('Larteh', 'Koforidua', 'Ghana'))",1,364,"('Larteh', 'Koforidua', 'Ghana')",Ghana,Koforidua,Larteh,Non-Urban,4,Madina
730,730,Accra,"('Legon', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Legon', 'Accra', 'Ghana'))",1,365,Accra,Ghana,Accra,Legon,Urban,18,Old Fadama
731,731,Accra,"('Legon', 'Accra', 'Ghana')",1,11.614947656696842,1.2587238805296816,-0.1902700537844038,5.64816685,"('Accra', ('Legon', 'Accra', 'Ghana'))",1,365,"('Legon', 'Accra', 'Ghana')",Ghana,Accra,Legon,Urban,18,Old Fadama
732,732,Accra,"('Maamobi', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Maamobi', 'Accra', 'Ghana'))",1,366,Accra,Ghana,Accra,Maamobi,Urban,4,Old Fadama
733,733,Accra,"('Maamobi', 'Accra', 'Ghana')",1,5.4288025998911404,1.0232942383776316,-0.1969641,5.5905066,"('Accra', ('Maamobi', 'Accra', 'Ghana'))",1,366,"('Maamobi', 'Accra', 'Ghana')",Ghana,Accra,Maamobi,Urban,4,Old Fadama
734,734,Accra,"('Madina', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Madina', 'Accra', 'Ghana'))",1,367,Accra,Ghana,Accra,Madina,Urban,594,Madina
735,735,Accra,"('Madina', 'Accra', 'Ghana')",1,16.476146422409087,1.1940699081462878,-0.1677052,5.6864962,"('Accra', ('Madina', 'Accra', 'Ghana'))",1,367,"('Madina', 'Accra', 'Ghana')",Ghana,Accra,Madina,Urban,594,Madina
736,736,Accra,"('Mamprobi', 'Agbogbloshie', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Mamprobi', 'Agbogbloshie', 'Ghana'))",1,368,Accra,Ghana,Agbogbloshie,Mamprobi,Urban,1,Old Fadama
737,737,Accra,"('Mamprobi', 'Agbogbloshie', 'Ghana')",1,2.450698255183817,-2.49965848292423,-0.2402731,5.5356856,"('Accra', ('Mamprobi', 'Agbogbloshie', 'Ghana'))",1,368,"('Mamprobi', 'Agbogbloshie', 'Ghana')",Ghana,Agbogbloshie,Mamprobi,Urban,1,Old Fadama
738,738,Accra,"('Mile 2', 'Lagos', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Mile 2', 'Lagos', 'Nigeria'))",1,369,Accra,Nigeria,Lagos,Mile 2,Unclassified,1,Madina
739,739,Accra,"('Mile 2', 'Lagos', 'Nigeria')",1,403.03251865193226,0.2136681192415584,3.3941795,6.4550575,"('Accra', ('Mile 2', 'Lagos', 'Nigeria'))",1,369,"('Mile 2', 'Lagos', 'Nigeria')",Nigeria,Lagos,Mile 2,Unclassified,1,Madina
740,740,Accra,"('Miri', 'Bauchi', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Miri', 'Bauchi', 'Nigeria'))",1,370,Accra,Nigeria,Bauchi,Miri,Non-Urban,7,Madina
741,741,Accra,"('Miri', 'Bauchi', 'Nigeria')",1,1214.9262025375165,0.4350390993440173,9.784980699999998,10.330308,"('Accra', ('Miri', 'Bauchi', 'Nigeria'))",1,370,"('Miri', 'Bauchi', 'Nigeria')",Nigeria,Bauchi,Miri,Non-Urban,7,Madina
742,742,Accra,"('NanaKrom', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('NanaKrom', 'Accra', 'Ghana'))",1,371,Accra,Ghana,Accra,NanaKrom,Urban,3,Madina
743,743,Accra,"('NanaKrom', 'Accra', 'Ghana')",1,5.887637066148222,0.1184492617395438,-0.1148323,5.6927463,"('Accra', ('NanaKrom', 'Accra', 'Ghana'))",1,371,"('NanaKrom', 'Accra', 'Ghana')",Ghana,Accra,NanaKrom,Urban,3,Madina
744,744,Accra,"('Navrongo', 'Bolgatanga', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Navrongo', 'Bolgatanga', 'Ghana'))",1,372,Accra,Ghana,Bolgatanga,Navrongo,Non-Urban,17,Madina
745,745,Accra,"('Navrongo', 'Bolgatanga', 'Ghana')",1,588.3972269386385,1.7450643160089274,-1.0883729,10.8928117,"('Accra', ('Navrongo', 'Bolgatanga', 'Ghana'))",1,372,"('Navrongo', 'Bolgatanga', 'Ghana')",Ghana,Bolgatanga,Navrongo,Non-Urban,17,Madina
746,746,Accra,"('New Karu', 'New Karu', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('New Karu', 'New Karu', 'Nigeria'))",1,373,Accra,Nigeria,New Karu,New Karu,Non-Urban,1,James Town
747,747,Accra,"('New Karu', 'New Karu', 'Nigeria')",1,950.3255188510332,0.4167554809627357,7.6435702,9.0114532,"('Accra', ('New Karu', 'New Karu', 'Nigeria'))",1,373,"('New Karu', 'New Karu', 'Nigeria')",Nigeria,New Karu,New Karu,Non-Urban,1,James Town
748,748,Accra,"('Newtown', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Newtown', 'Accra', 'Ghana'))",1,374,Accra,Ghana,Accra,Newtown,Non-Urban,3,Madina
749,749,Accra,"('Newtown', 'Accra', 'Ghana')",1,251.8718172576192,3.0858434075922654,-2.4420011,5.8126502,"('Accra', ('Newtown', 'Accra', 'Ghana'))",1,374,"('Newtown', 'Accra', 'Ghana')",Ghana,Accra,Newtown,Non-Urban,3,Madina
750,750,Accra,"('Nifa', 'Koforidua', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Nifa', 'Koforidua', 'Ghana'))",1,375,Accra,Ghana,Koforidua,Nifa,Urban,1,Madina
751,751,Accra,"('Nifa', 'Koforidua', 'Ghana')",1,14.679217130709231,-1.653313256562383,-0.1786468,5.555078599999999,"('Accra', ('Nifa', 'Koforidua', 'Ghana'))",1,375,"('Nifa', 'Koforidua', 'Ghana')",Ghana,Koforidua,Nifa,Urban,1,Madina
752,752,Accra,"('Nkwakwa', 'Koforidua', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Nkwakwa', 'Koforidua', 'Ghana'))",1,376,Accra,Ghana,Koforidua,Nkwakwa,Urban,8,Madina
753,753,Accra,"('Nkwakwa', 'Koforidua', 'Ghana')",1,47.21986671610261,1.7921498875227388,-0.2614572,6.100333999999999,"('Accra', ('Nkwakwa', 'Koforidua', 'Ghana'))",1,376,"('Nkwakwa', 'Koforidua', 'Ghana')",Ghana,Koforidua,Nkwakwa,Urban,8,Madina
754,754,Accra,"('Nnewi', 'Nnewi', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Nnewi', 'Nnewi', 'Nigeria'))",1,377,Accra,Nigeria,Nnewi,Nnewi,Urban,2,Old Fadama
755,755,Accra,"('Nnewi', 'Nnewi', 'Nigeria')",1,791.2331430833619,0.0659565604959722,6.917180999999999,6.019531,"('Accra', ('Nnewi', 'Nnewi', 'Nigeria'))",1,377,"('Nnewi', 'Nnewi', 'Nigeria')",Nigeria,Nnewi,Nnewi,Urban,2,Old Fadama
756,756,Accra,"('Nsawam', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Nsawam', 'Accra', 'Ghana'))",1,378,Accra,Ghana,Accra,Nsawam,Non-Urban,33,Old Fadama
757,757,Accra,"('Nsawam', 'Accra', 'Ghana')",1,32.54791991962211,2.0028900457350134,-0.345786,5.814382,"('Accra', ('Nsawam', 'Accra', 'Ghana'))",1,378,"('Nsawam', 'Accra', 'Ghana')",Ghana,Accra,Nsawam,Non-Urban,33,Old Fadama
758,758,Accra,"('Nungua', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Nungua', 'Accra', 'Ghana'))",1,379,Accra,Ghana,Accra,Nungua,Urban,10,Madina
759,759,Accra,"('Nungua', 'Accra', 'Ghana')",1,13.554746662189745,-0.7696064313753559,-0.0796664,5.601766099999999,"('Accra', ('Nungua', 'Accra', 'Ghana'))",1,379,"('Nungua', 'Accra', 'Ghana')",Ghana,Accra,Nungua,Urban,10,Madina
760,760,Accra,"('Obiobete', 'Delta', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Obiobete', 'Delta', 'Nigeria'))",1,380,Accra,Nigeria,Delta,Obiobete,Urban,1,Madina
761,761,Accra,"('Obiobete', 'Delta', 'Nigeria')",1,701.967240250525,-0.0251527547739797,6.1784167000000005,5.5273061,"('Accra', ('Obiobete', 'Delta', 'Nigeria'))",1,380,"('Obiobete', 'Delta', 'Nigeria')",Nigeria,Delta,Obiobete,Urban,1,Madina
762,762,Accra,"('Odorkor', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Odorkor', 'Accra', 'Ghana'))",1,381,Accra,Ghana,Accra,Odorkor,Urban,9,Madina
763,763,Accra,"('Odorkor', 'Accra', 'Ghana')",1,16.21154675430956,-2.2943545535109786,-0.2647703,5.5773514,"('Accra', ('Odorkor', 'Accra', 'Ghana'))",1,381,"('Odorkor', 'Accra', 'Ghana')",Ghana,Accra,Odorkor,Urban,9,Madina
764,764,Accra,"('Ojodu', 'Lagos', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ojodu', 'Lagos', 'Nigeria'))",1,382,Accra,Nigeria,Lagos,Ojodu,Urban,5,Old Fadama
765,765,Accra,"('Ojodu', 'Lagos', 'Nigeria')",1,415.3260716583396,0.2960745315520814,3.369914,6.638598,"('Accra', ('Ojodu', 'Lagos', 'Nigeria'))",1,382,"('Ojodu', 'Lagos', 'Nigeria')",Nigeria,Lagos,Ojodu,Urban,5,Old Fadama
766,766,Accra,"('Old Fadama', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Old Fadama', 'Accra', 'Ghana'))",1,383,Accra,Ghana,Accra,Old Fadama,Urban,297,Madina
767,767,Accra,"('Old Fadama', 'Accra', 'Ghana')",1,16.476146422409087,-1.9475309254099613,-0.2225215999999999,5.5488671,"('Accra', ('Old Fadama', 'Accra', 'Ghana'))",1,383,"('Old Fadama', 'Accra', 'Ghana')",Ghana,Accra,Old Fadama,Urban,297,Madina
768,768,Accra,"('Old Fadama', 'Old Fadama', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Old Fadama', 'Old Fadama', 'Ghana'))",1,384,Accra,Ghana,Old Fadama,Old Fadama,Urban,7,Old Fadama
769,769,Accra,"('Old Fadama', 'Old Fadama', 'Ghana')",1,0.01,0.0,-0.2225215999999999,5.5488671,"('Accra', ('Old Fadama', 'Old Fadama', 'Ghana'))",1,384,"('Old Fadama', 'Old Fadama', 'Ghana')",Ghana,Old Fadama,Old Fadama,Urban,7,Old Fadama
770,770,Accra,"('Ouagadougou', 'Ouagadougou', 'Burkina Faso')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Ouagadougou', 'Ouagadougou', 'Burkina Faso'))",1,385,Accra,Burkina Faso,Ouagadougou,Ouagadougou,Urban,22,James Town
771,771,Accra,"('Ouagadougou', 'Ouagadougou', 'Burkina Faso')",1,774.2868959133821,1.760639189558184,-1.5270944,12.3681873,"('Accra', ('Ouagadougou', 'Ouagadougou', 'Burkina Faso'))",1,385,"('Ouagadougou', 'Ouagadougou', 'Burkina Faso')",Burkina Faso,Ouagadougou,Ouagadougou,Urban,22,James Town
772,772,Accra,"('Port Harcourt', 'Port Harcourt', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Port Harcourt', 'Port Harcourt', 'Nigeria'))",1,386,Accra,Nigeria,Port Harcourt,Port Harcourt,Urban,11,Old Fadama
773,773,Accra,"('Port Harcourt', 'Port Harcourt', 'Nigeria')",1,805.4343837077425,-0.1076593460633896,7.0188527,4.7676576,"('Accra', ('Port Harcourt', 'Port Harcourt', 'Nigeria'))",1,386,"('Port Harcourt', 'Port Harcourt', 'Nigeria')",Nigeria,Port Harcourt,Port Harcourt,Urban,11,Old Fadama
774,774,Accra,"('Riis Junction', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Riis Junction', 'Accra', 'Ghana'))",1,387,Accra,Ghana,Accra,Riis Junction,Urban,3,Old Fadama
775,775,Accra,"('Riis Junction', 'Accra', 'Ghana')",1,2.5260002562775066,0.3717434886604897,-0.2012376,5.5571096,"('Accra', ('Riis Junction', 'Accra', 'Ghana'))",1,387,"('Riis Junction', 'Accra', 'Ghana')",Ghana,Accra,Riis Junction,Urban,3,Old Fadama
776,776,Accra,"('Roman Ridge', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Roman Ridge', 'Accra', 'Ghana'))",1,388,Accra,Ghana,Accra,Roman Ridge,Urban,2,Madina
777,777,Accra,"('Roman Ridge', 'Accra', 'Ghana')",1,9.614724966092894,-1.9181839082908771,-0.1973074,5.6052845,"('Accra', ('Roman Ridge', 'Accra', 'Ghana'))",1,388,"('Roman Ridge', 'Accra', 'Ghana')",Ghana,Accra,Roman Ridge,Urban,2,Madina
778,778,Accra,"('Savelugu', 'Tamale', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Savelugu', 'Tamale', 'Ghana'))",1,389,Accra,Ghana,Tamale,Savelugu,Non-Urban,30,Old Fadama
779,779,Accra,"('Savelugu', 'Tamale', 'Ghana')",1,458.72824217006377,1.7170174999497003,-0.8258943000000001,9.6260647,"('Accra', ('Savelugu', 'Tamale', 'Ghana'))",1,389,"('Savelugu', 'Tamale', 'Ghana')",Ghana,Tamale,Savelugu,Non-Urban,30,Old Fadama
780,780,Accra,"('Somanya', 'Somanya', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Somanya', 'Somanya', 'Ghana'))",1,390,Accra,Ghana,Somanya,Somanya,Non-Urban,8,James Town
781,781,Accra,"('Somanya', 'Somanya', 'Ghana')",1,49.54080845145773,1.222594637728342,-0.01483,6.104821,"('Accra', ('Somanya', 'Somanya', 'Ghana'))",1,390,"('Somanya', 'Somanya', 'Ghana')",Ghana,Somanya,Somanya,Non-Urban,8,James Town
782,782,Accra,"('Suhum', 'Suhum', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Suhum', 'Suhum', 'Ghana'))",1,391,Accra,Ghana,Suhum,Suhum,Non-Urban,3,James Town
783,783,Accra,"('Suhum', 'Suhum', 'Ghana')",1,50.237253798904256,2.2561725445720247,-0.4552751,6.035885,"('Accra', ('Suhum', 'Suhum', 'Ghana'))",1,391,"('Suhum', 'Suhum', 'Ghana')",Ghana,Suhum,Suhum,Non-Urban,3,James Town
784,784,Accra,"('Sunyani', 'Sunyani', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Sunyani', 'Sunyani', 'Ghana'))",1,392,Accra,Ghana,Sunyani,Sunyani,Non-Urban,11,Madina
785,785,Accra,"('Sunyani', 'Sunyani', 'Ghana')",1,301.68249917309555,2.486538504973196,-2.3309226,7.338438900000001,"('Accra', ('Sunyani', 'Sunyani', 'Ghana'))",1,392,"('Sunyani', 'Sunyani', 'Ghana')",Ghana,Sunyani,Sunyani,Non-Urban,11,Madina
786,786,Accra,"('Surulere', 'Lagos', 'Nigeria')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Surulere', 'Lagos', 'Nigeria'))",1,393,Accra,Nigeria,Lagos,Surulere,Urban,6,Old Fadama
787,787,Accra,"('Surulere', 'Lagos', 'Nigeria')",1,408.9441162466986,0.2580089826921969,3.3532587267239826,6.4872014500000015,"('Accra', ('Surulere', 'Lagos', 'Nigeria'))",1,393,"('Surulere', 'Lagos', 'Nigeria')",Nigeria,Lagos,Surulere,Urban,6,Old Fadama
788,788,Accra,"('Swedru', 'Akim Oda', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Swedru', 'Akim Oda', 'Ghana'))",1,394,Accra,Ghana,Akim Oda,Swedru,Non-Urban,2,Old Fadama
789,789,Accra,"('Swedru', 'Akim Oda', 'Ghana')",1,208.9885296244913,2.3883369484312444,-1.601056,6.8333998,"('Accra', ('Swedru', 'Akim Oda', 'Ghana'))",1,394,"('Swedru', 'Akim Oda', 'Ghana')",Ghana,Akim Oda,Swedru,Non-Urban,2,Old Fadama
790,790,Accra,"('Tafo', 'Koforidua', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Tafo', 'Koforidua', 'Ghana'))",1,395,Accra,Ghana,Koforidua,Tafo,Urban,3,James Town
791,791,Accra,"('Tafo', 'Koforidua', 'Ghana')",1,204.6889177728082,2.427616151197906,-1.6092368,6.740245699999999,"('Accra', ('Tafo', 'Koforidua', 'Ghana'))",1,395,"('Tafo', 'Koforidua', 'Ghana')",Ghana,Koforidua,Tafo,Urban,3,James Town
792,792,Accra,"('Tafo', 'Kumasi', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Tafo', 'Kumasi', 'Ghana'))",1,396,Accra,Ghana,Kumasi,Tafo,Urban,15,James Town
793,793,Accra,"('Tafo', 'Kumasi', 'Ghana')",1,204.6889177728082,2.427616151197906,-1.6092368,6.740245699999999,"('Accra', ('Tafo', 'Kumasi', 'Ghana'))",1,396,"('Tafo', 'Kumasi', 'Ghana')",Ghana,Kumasi,Tafo,Urban,15,James Town
794,794,Accra,"('Takoradi', 'Sekondi', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Takoradi', 'Sekondi', 'Ghana'))",1,397,Accra,Ghana,Sekondi,Takoradi,Unclassified,4,Madina
795,795,Accra,"('Takoradi', 'Sekondi', 'Ghana')",1,196.46028988401585,-2.6718743752755616,-1.7519316000000005,4.8874010000000006,"('Accra', ('Takoradi', 'Sekondi', 'Ghana'))",1,397,"('Takoradi', 'Sekondi', 'Ghana')",Ghana,Sekondi,Takoradi,Unclassified,4,Madina
796,796,Accra,"('Techiman', 'Techiman', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Techiman', 'Techiman', 'Ghana'))",1,398,Accra,Ghana,Techiman,Techiman,Non-Urban,8,James Town
797,797,Accra,"('Techiman', 'Techiman', 'Ghana')",1,295.409324862372,2.2675241526044863,-1.936401,7.584971,"('Accra', ('Techiman', 'Techiman', 'Ghana'))",1,398,"('Techiman', 'Techiman', 'Ghana')",Ghana,Techiman,Techiman,Non-Urban,8,James Town
798,798,Accra,"('West  Le', 'Accra', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('West  Le', 'Accra', 'Ghana'))",1,399,Accra,Ghana,Accra,West  Le,Urban,1,Madina
799,799,Accra,"('West  Le', 'Accra', 'Ghana')",1,14.8727744293017,-1.8227598953945456,-0.2012376,5.5571096,"('Accra', ('West  Le', 'Accra', 'Ghana'))",1,399,"('West  Le', 'Accra', 'Ghana')",Ghana,Accra,West  Le,Urban,1,Madina
800,800,Accra,"('Winneba', 'Winneba', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Winneba', 'Winneba', 'Ghana'))",1,400,Accra,Ghana,Winneba,Winneba,Urban,2,James Town
801,801,Accra,"('Winneba', 'Winneba', 'Ghana')",1,49.925771457373415,-2.7146210030775912,-0.62134,5.35006,"('Accra', ('Winneba', 'Winneba', 'Ghana'))",1,400,"('Winneba', 'Winneba', 'Ghana')",Ghana,Winneba,Winneba,Urban,2,James Town
802,802,Accra,"('Wulensi', 'Tamale', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Wulensi', 'Tamale', 'Ghana'))",1,401,Accra,Ghana,Tamale,Wulensi,Non-Urban,2,Old Fadama
803,803,Accra,"('Wulensi', 'Tamale', 'Ghana')",1,346.6277788261947,1.4994102452108529,0.001288,8.654739,"('Accra', ('Wulensi', 'Tamale', 'Ghana'))",1,401,"('Wulensi', 'Tamale', 'Ghana')",Ghana,Tamale,Wulensi,Non-Urban,2,Old Fadama
804,804,Accra,"('Wulensi', 'Wulensi', 'Ghana')",1,0.01,0.0,-0.187971,5.591177,"('Accra', ('Wulensi', 'Wulensi', 'Ghana'))",1,402,Accra,Ghana,Wulensi,Wulensi,Non-Urban,1,Old Fadama
